place_id,name,lat,lng,type,term,categories,business_status,rating,user_ratings_total,permanently_closed
ChIJB0dNVSl_j4ART8FLe-XkfmQ,Corona Heights Community Garden,37.7636023,-122.4376875,Park,garden,park; point_of_interest; establishment,OPERATIONAL,3,1,NA
ChIJB0Z9x4uAhYAR2rmxctOAnNA,St Mary's Square,37.7920418,-122.4052396,Park,square,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4.4,299,NA
ChIJB0Z9x4uAhYAR2rmxctOAnNA,St Mary's Square,37.7920418,-122.4052396,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4.4,299,NA
ChIJb3G2aGGAhYARKbdhXZeR_T0,Fountain Partners,37.7937625,-122.3971308,Park,fountain,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJb3G2aGGAhYARvBKG2yaPqd4,Fountain Leasing LLC,37.7941323,-122.3973606,Park,fountain,park; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJb3zwxl5-j4ARkL6biNvQ02Q,Holly Park picnic area,37.7373867,-122.41933,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.8,35,NA
ChIJB47ubFiBhYARH4C0Skz2npo,The Sill,37.79701860000001,-122.4350235,Park,garden,point_of_interest; store; establishment,OPERATIONAL,3.2,27,NA
ChIJb59AINaBhYAR5SHGJRceJM8,San Francisco Worship Center,37.7834855,-122.4123963,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,2,NA
ChIJB6X05Q6HhYARZTvuXzkZAhY,Mothers Meadow,37.7668914,-122.4756342,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.6,169,NA
ChIJB6Y0I89_j4ARyPNdJbl7l-M,Cafe 24,37.7673127,-122.3919931,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.1,13,NA
ChIJB8bluSx-j4ARnuvz3cX010Y,Season's Cafe,37.7716461,-122.4026385,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJb8Od7Gh-j4ARnpyqwOCpmFg,"Upper Noe Rec Center, Basket Ball Court",37.7421671,-122.4279606,Community Space,community center,point_of_interest; establishment,CLOSED_TEMPORARILY,5,3,TRUE
ChIJBaH9YSyBhYARmDvOzVFP6wY,California Historical Landmark 192: Site of the Jenny Lind Theatre and San Francisco City Hall,37.7951875,-122.4046875,Community Space,city hall,point_of_interest; establishment,OPERATIONAL,4,1,NA
ChIJbaR6VDZ8j4ARxGtcKmibb2w,Brotherhood Way Open Space,37.712136,-122.4661846,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.2,46,NA
ChIJbb8erH99j4ARH8g_p3-zyQM,Sunset Parkway,37.7445213,-122.4944847,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.4,99,NA
ChIJBbTSAX19j4ARm7m3XsCLOso,Face To Face Church,37.6947002,-122.4651743,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJBcJrF2GAhYARwxro0Og5nOQ,The Pressed Cafe,37.79487230000001,-122.3974606,Social Business,cafe,cafe; restaurant; food; point_of_interest; establishment,CLOSED_TEMPORARILY,4.3,19,TRUE
ChIJbd3-hyd-j4ARSx00IaABF0s,Templo El Calvario Assemblies,37.7733865,-122.4148625,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,6,NA
ChIJbdI7TKN_j4ARH6UKiZWd1E8,Warm Water Cove Park,37.7543323,-122.3834513,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,3.9,137,NA
ChIJBdiCHuuAhYARTs9rArJxBNE,Christian Science Reading Room,37.7920534,-122.4211642,Place of Worship,place of worship,church; place_of_worship; point_of_interest; store; establishment,OPERATIONAL,0,0,NA
ChIJbdxdj_N9j4ARpb2vZRn0b-8,San Francisco City Hall Wedding Photographer,37.7878913,-122.4479708,Community Space,city hall,point_of_interest; establishment,OPERATIONAL,5,23,NA
ChIJBfY6eBR-j4ARYvE7xtAxhwc,Noe Valley Ministry,37.7528298,-122.4296214,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.1,14,NA
ChIJbRrQALmHhYAReeN12bt0-gA,Frederick & Arguello Native Plant Street Park,37.7658407,-122.4576628,Park,park,park; point_of_interest; establishment,OPERATIONAL,5,2,NA
ChIJbRxxiBqHhYARmRWgANuybI0,Richmond Recreation Center,37.7832298,-122.4780045,Community Space,community center,point_of_interest; establishment,OPERATIONAL,4.5,63,NA
ChIJbShckAV-j4ARMtmZ9vL1Hq8,Corwin Street Community Garden,37.7572642,-122.4390517,Park,garden,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.8,20,NA
ChIJBSVlXGGAhYARqk3vv5LWW44,Артезианская питьевая вода Артаксия,37.7937445,-122.3968645,Park,fountain,point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJBUHEg12HhYARbpImXPQt384,"Peasant Pies Cafe & Catering, Inner Sunset",37.7637745,-122.4691842,Social Business,cafe,cafe; bakery; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4.6,240,NA
ChIJBUmm3eOAhYARp8lmG1_NiUA,Anchorage Square Garage,37.8074972,-122.4178395,Park,square,parking; point_of_interest; establishment,OPERATIONAL,2.8,72,NA
ChIJBUvIwz2HhYAR10tn1XruUUk,Parkside Branch Library,37.7431595,-122.4793702,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.5,31,NA
ChIJBUvIwz2HhYARiB874NqVsBY,Richmond/Senator Milton Marks Branch Library,37.7818632,-122.4681602,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.5,60,NA
ChIJbVAO9MuBhYARP9yrFFGpAXg,Gaelic Athletic Association Clubhouse Building 33,37.8281054,-122.3733429,Community Space,community center,point_of_interest; establishment,CLOSED_TEMPORARILY,4.7,3,TRUE
ChIJBVQen-OAhYARKRodqoPXKds,Darren's Café,37.8075667,-122.4158556,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,4.5,526,NA
ChIJBW2uBJ-AhYAR-Lre6gDxsfg,THE TABLE CHURCH,37.7743762,-122.4216345,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,5,5,NA
ChIJbw9Skx1-j4ARz-P76mEuXfo,Books & Bookshelves,37.7677671,-122.4309714,Social Business,bookstore,book_store; art_gallery; point_of_interest; store; establishment,OPERATIONAL,4.8,28,NA
ChIJBWm8fOmAhYARdSpDfT2vt0w,Helen Wills Park,37.7958311,-122.4206364,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4.3,118,NA
ChIJbx_exz6HhYAROOXq2mfvKYI,Cafe Coco,37.7808333,-122.4644444,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,3.9,83,NA
ChIJByi8GzCBhYARQ3dHFSI-h6Y,Nicole Alexis Book Store,37.7882268,-122.4098291,Social Business,bookstore,book_store; point_of_interest; store; establishment,CLOSED_TEMPORARILY,0,0,TRUE
ChIJBYyVP7mBhYAR6yrrtsu11c0,JBR SFMTA community serv program,37.7727114,-122.4211378,Community Space,community center,point_of_interest; establishment,CLOSED_TEMPORARILY,0,0,TRUE
ChIJBzCF1Z19j4ARfcwtSvHn65I,Pine Lake Park,37.7362993,-122.4893919,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4.6,280,NA
ChIJbzgzC2OAhYARosgBj29dB4Y,La Capra Coffee,37.7905905,-122.397535,Social Business,cafe,cafe; food; point_of_interest; store; establishment,CLOSED_TEMPORARILY,4.1,93,TRUE
ChIJBzjW9fN-j4ARUZi0ynyorFo,Cornerstone Evangelical Baptist Church,37.7294444,-122.4183333,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4.2,13,NA
ChIJc_qHxFmHhYARDbn6qECUMAk,UCSF Library,37.7633027,-122.4590156,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.7,45,NA
ChIJc-fv16uAhYARQNxL3WZRYHw,Buena Vista Park,37.7685838,-122.4414907,Park,park,tourist_attraction; park; point_of_interest; establishment,OPERATIONAL,4.6,1771,NA
ChIJC-gtDVl-j4ARWaj-8baki0Q,Bernal Heights Branch Library,37.73881799999999,-122.4161,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.8,52,NA
ChIJC-uUbrN_j4ARyUklO5meFko,Starr King Open Space,37.7535158,-122.3999637,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.7,88,NA
ChIJC0DK_kuHhYARZQIRNNzw5NQ,Gleeson Library Geschke Center,37.7765524,-122.4519513,Community Space,library,library; point_of_interest; establishment,OPERATIONAL,4.1,16,NA
ChIJC0mjdZuAhYARjR5WdfAKvj4,Friends of the San Francisco Public Library,37.7788976,-122.4156692,Community Space,library,point_of_interest; establishment,OPERATIONAL,4.9,8,NA
ChIJC1JqXpt-j4ARf1aA9jpaspU,Mc Garden Coffee & Bakery,37.7166862,-122.4407108,Social Business,cafe,bakery; cafe; food; point_of_interest; store; establishment,CLOSED_TEMPORARILY,4.1,22,TRUE
ChIJc2lX4cmAhYARLGu4e5KsBfE,Pete's Deli & Cafe,37.7851291,-122.4400614,Social Business,cafe,cafe; restaurant; food; point_of_interest; store; establishment,OPERATIONAL,4.4,93,NA
ChIJC3O0GsGAhYAR4JK4ut4xPsM,Lafayette Park,37.79165,-122.4275889,Park,park,park; tourist_attraction; point_of_interest; establishment,OPERATIONAL,4.7,2096,NA
ChIJC4CeweCAhYARe0liosdv-84,Ghirardelli Square - Lot #347,37.8056451,-122.4225922,Park,square,parking; point_of_interest; establishment,OPERATIONAL,4.5,189,NA
ChIJc4dypdl-j4ARQti7Zps3uMc,Visitacion Chinese Baptist Church,37.7114676,-122.4047285,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,0,0,NA
ChIJC4QfIkGHhYAR00lEBEuOdvc,Signature Cafe,37.7744309,-122.4650402,Social Business,cafe,cafe; food; point_of_interest; establishment,OPERATIONAL,5,1,NA
ChIJC5-wqeqAhYARScs47Sx4pKE,"First Church of Christ, Scientist, San Francisco",37.7905103,-122.4236894,Place of Worship,place of worship,church; place_of_worship; point_of_interest; establishment,OPERATIONAL,4,4,NA
ChIJc5xaRRt-j4ARPhLIzF_ThoE,Castro Coffee Company,37.7621105,-122.4349405,Social Business,cafe,cafe; food; point_of_interest; store; establishment,OPERATIONAL,4.6,206,NA
ChIJC7w8g0l_j4ARngbLrlCl4GA,South Park,37.781534,-122.3939961,Park,park,park; point_of_interest; establishment,OPERATIONAL,4.7,3,NA
ChIJc80F2eOAhYARMfYMi6xKS2Y,Anchorage Square,37.8075054,-122.4178199,Park,square,shopping_mall; point_of_interest; establishment,OPERATIONAL,4.3,3738,NA
